"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"데이터 과학 효율을 높이는 데이터 클리닝","116868049","https://www.yes24.com/product/goods/116868049","인공지능","데이비드 메르츠 저/유동하 역","에이콘출판사","2023년 01월","40,000","36,000","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"에이콘 데이터 과학 시리즈",48,NA,"Y",NA,6,32000,NA,"Y",NA,"데이터 과학자라면 피할 수 없는 데이터 클리닝 작업은 수집과 분석, 정제에 이르기까지 데이터 과학의 효율을 높이는 일반적인 절차다. 기존 책들이 주로 첫 장에서만 다루던 데이터 준비 과정에 대한 필수 내용을 ...","https://image.yes24.com/goods/116868049/L"
"만들면서 배우는 지속가능한 인공지능 AI 18개 작품 만들기","117024939","https://www.yes24.com/product/goods/117024939","인공지능","박준원, 권은정, 권지선 저","앤써북","2023년 01월","16,600","14,940","10","10.0","회원리뷰(12건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,564,NA,NA,NA,8,NA,NA,NA,NA,"UN에서 정한 17가지 지속가능한 발전 목표(SDGs)를 알아보고, 그 문제를 인공지능 학습을 통해서 해결하려는 시야를 가지게 하는 것이 이 책의 목표이다. 알고리즘은 문제를 해결하기 위한 절차와 방법이므로 코딩을...","https://image.yes24.com/goods/117024939/L"
"인공지능 파운데이션","116872495","https://www.yes24.com/product/goods/116872495","인공지능","용환승 저","인피니티북스","2023년 01월","27,000","27,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,"Y",NA,4,NA,NA,NA,NA,"본서는 인공지능 분야의 일반 교양에 적합하도록 집필하였고 최소한의 기술적 내용을 포함하여 직접 체험 또는 실습을 할 수 있는 안내서이다. 이 책에서 최초로 빅휴먼, 지능의 분류, 로봇과 인간의 공존을 위한 규...","https://image.yes24.com/goods/116872495/L"
"데이터를 엮는 사람들, 데이터 과학자","116615853","https://www.yes24.com/product/goods/116615853","인공지능","권정민 저","비제이퍼블릭(BJ퍼블릭)","2023년 01월","16,500","14,850","10","9.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,96,NA,"Y",NA,12,13200,NA,"Y",NA,"데이터 과학자가 ‘직접’ 말하는 데이터 과학자이제는 모든 분야에서 빅데이터를 활용할 정도로 빅데이터의 중요성이 높아졌다. 그만큼 데이터 분석 업계에 대한 관심도 많아지고 데이터 과학자가 되기 위해 준비하...","https://image.yes24.com/goods/116615853/L"
"ChatGPT","116974514","https://www.yes24.com/product/goods/116974514","인공지능","반병현 저","BOOKK(부크크)","2023년 01월","7,900","7,900",NA,"8.0","회원리뷰(1건)","6일 이내 (5/17, 토) 출고예정",NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"2022년 12월 갑작스레 출시되어 큰 이목을 끌었던 ChatGPT에 대해 가장 빠르고, 가장 짧게, 그리고 가장 깊게 설명하는 책입니다. 부디 언론사에서는 다루지 않았던 ChatGPT의 구동 원리와 사용 기술들, 그리고 간단...","https://image.yes24.com/goods/116974514/L"
"파이썬으로 배우는 음성인식","116741348","https://www.yes24.com/product/goods/116741348","인공지능","다카시마 료이치 저/정권우 역","비제이퍼블릭(BJ퍼블릭)","2023년 01월","27,000","24,300","10","9.7","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,570,NA,"Y",NA,21,NA,NA,"Y",NA,"음성인식의 기초부터 파이토치를 활용한 딥러닝 실습까지,파이썬으로 배우는 음성인식 도서 출간!음성인식이란 음성 신호로부터 발화 내용을 인식하는 기술, 즉 컴퓨터가 사람의 음성을 신호로 인식하여 처리하는 기...","https://image.yes24.com/goods/116741348/L"
"컴퓨터 비전과 딥러닝","116755317","https://www.yes24.com/product/goods/116755317","인공지능","오일석 저","한빛아카데미","2023년 01월","39,000","39,000",NA,"9.8","회원리뷰(9건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"한빛아카데미-IT COOKBOOK",2790,NA,"Y",NA,39,NA,NA,"Y",NA,"OpenCV와 텐서플로를 활용한 85개 파이썬 프로그램으로 배우는 컴퓨터 비전첫째! 이론과 실습으로 균형 있게 배우는 컴퓨터 비전! 고전 방법과 딥러닝 방법으로 컴퓨터 비전 이론을 배우고 85개 파이썬 프로그램 실...","https://image.yes24.com/goods/116755317/L"
"머신러닝을 위한 수학","116606590","https://www.yes24.com/product/goods/116606590","인공지능","이병준 저","한빛아카데미","2022년 12월","28,000","28,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,360,NA,"Y",NA,28,NA,NA,"Y",NA,"수학적 최적화를 이해하면, 머신러닝이 보인다!머신러닝 알고리즘을 잘 이해하고 활용하려면 알고리즘의 기반이 되는 수학 원리를 이해해야 한다. 이 책은 머신러닝을 이해하고 구현하는 데 꼭 필요한 수학 개념만 ...","https://image.yes24.com/goods/116606590/L"
"AI, 세상을 만나다","116460639","https://www.yes24.com/product/goods/116460639","인공지능","KAIST 인공지능연구원 저","지식공감","2022년 12월","18,000","16,200","10","10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,30,NA,"Y",NA,0,NA,NA,"Y",NA,"KAIST 인공지능연구원의 ‘Melting Pot’ 세미나AI 시대의 도래가 인류에 끼칠 영향을 논의하다이세돌 9단과 알파고의 대결 이후 인공지능의 인지도와 활용도는 점차 높아졌다. 더욱 정밀하고 고도화된 인공지능은 ...","https://image.yes24.com/goods/116460639/L"
"시간순삭 인공지능 with 스크래치","116038013","https://www.yes24.com/product/goods/116038013","인공지능","이재우 저","생능북스","2022년 12월","24,000","21,600","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"동영상 강의 무료 제공","생능북스-시간순삭 시리즈",474,NA,"Y",NA,NA,NA,NA,NA,NA,"인공지능의 시대를 맞아 누구나 인공지능에 대해 알고 이해하는 시대가 되었다. 이해하기 어려웠던 인공지능의 이론과 개념들을 초/중등학생을 포함하여 누구나 이해할 수 있게 쉽고 재미있게 풀어낸 책이다. 특히 ...","https://image.yes24.com/goods/116038013/L"
"어려운 인공지능? 쉬운 인공지능!","115820874","https://www.yes24.com/product/goods/115820874","인공지능","오현승, 장현석 공저","BOOKK(부크크)","2022년 11월","20,300","20,300",NA,"10.0","회원리뷰(1건)","6일 이내 (5/17, 토) 출고예정",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"『어려운 인공지능? 쉬운 인공지능!』은 4차 산업혁명에서 핵심 기술인 인공지능과 친해지는 계기를 제공하기 위해 탄생한 책이다. 인공지능 시대를 살아가는데 필요한 것은 인공지능과의 친숙함이다. 이 책에서는 ...","https://image.yes24.com/goods/115820874/L"
"트랜스포머를 활용한 자연어 처리","115633781","https://www.yes24.com/product/goods/115633781","인공지능","루이스 턴스톨, 레안드로 폰 베라, 토마스 울프 저/박해선 역","한빛미디어","2022년 11월","39,000","35,100","10","9.6","회원리뷰(42건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2616,NA,"Y",NA,31,NA,NA,"Y","Y","챗GPT처럼 자연어를 찰떡같이 알아듣는트랜스포머 완벽 해부트랜스포머는 우리 주변에 가득하다! 트랜스포머 아키텍처는 순식간에 자연어 처리 분야를 지배했고, 챗GPT가 전 세계를 강타했다. 이 책은 데이터 과학자...","https://image.yes24.com/goods/115633781/L"
"AI 지도책","115782215","https://www.yes24.com/product/goods/115782215","인공지능","케이트 크로퍼드 저/노승영 역","소소의책","2022년 11월","21,000","18,900","10","9.6","회원리뷰(58건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2280,NA,"Y",NA,16,NA,NA,"Y",NA,"지도처럼 한눈에 들여다보는 인공지능의 지형학AI를 둘러싼 부와 권력, 정의의 문제를 생각하고 그 대안을 찾는다인공지능이 정치와 경제 활동에 깊이 스며들고 지구의 자원을 고갈시키면 무슨 일이 일어날까? 우리...","https://image.yes24.com/goods/115782215/L"
"개발자를 위한 위협 모델링","115330013","https://www.yes24.com/product/goods/115330013","인공지능","이자르 타란다쉬, 매튜 콜스 저/김예솔 역","에이콘출판사","2022년 11월","28,000","25,200","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"에이콘출판사- 해킹과 보안 시리즈",90,NA,"Y",NA,NA,NA,NA,NA,NA,"위협 모델링은 개발 수명 주기에서 가장 필수적이지만 가장 잘못 이해되고 있는 부분이기도 하다. 이 책은 위협으로부터 시스템을 보호하기 위해 보안 실무자 또는 개발 팀 구성원 모두에게 도움이 될 만한 핵심 위...","https://image.yes24.com/goods/115330013/L"
"코딩없이 클릭만으로 머신러닝 AI 모델 개발하기","115633270","https://www.yes24.com/product/goods/115633270","인공지능","김광용, 김종현, 임은택, 박필원 저","도서출판청람(이수영)","2022년 11월","23,000","23,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"이 책은 코딩을 할 줄은 모르지만 머신러닝과 데이터 분석에 대한 기초개념은 알고 있는 비전문가이더라도 데이터 분석을 스스로 할 수 있는 방법을 제시하고자 집필되었다. 다시 말해 머신러닝 또는 딥러닝의 일부 ...","https://image.yes24.com/goods/115633270/L"
"XAI, 설명 가능한 AI","115456487","https://www.yes24.com/product/goods/115456487","인공지능","오오쓰보 나오키, 나카에 도시히로, 후카사와 유타, 도요카 쇼, 사카모토 뎃페이 저 외 5명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    오오쓰보 나오키
                                                                나카에 도시히로
                                                                후카사와 유타
                                                                도요카 쇼
                                                                사카모토 뎃페이
                                                                사토 마코토
                                                                이가라시 겐타
                                                                이치하라 다이키
                                                                호리우치 신고
                                                                김대희","비제이퍼블릭(BJ퍼블릭)","2022년 11월","27,000","24,300","10","9.5","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,420,NA,"Y",NA,21,NA,NA,"Y",NA,"그 순간, 인공지능은 왜 그렇게 생각했을까?설명 가능한 AI인 XAI로, AI의 마음속을 들여다본다!어느덧 우리 주변에서 AI를 쉽게 접할 수 있는 시대가 되었다. 여러 다양한 기업에서도 AI를 통해 전략을 수립하거나 ...","https://image.yes24.com/goods/115456487/L"
"도가니의 인공지능 예술","115829335","https://www.yes24.com/product/goods/115829335","인공지능","송태민 저","출판사아님","2022년 11월","20,000","20,000",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"인공지능이 그림을 그리는 시대가 왔다. 어떻게 그리게 할까? 바로 키워드다. 산을 그려라, 사람을 그려라 라는 식의 키워드가 필요하다. 키워드는 외울 수 있는 부분이 아니며 그림스타일마다 워낙 다양한 키워드가...","https://image.yes24.com/goods/115829335/L"
"AI를 위한 데이터 분석 기초","115409459","https://www.yes24.com/product/goods/115409459","인공지능","한옥영 저","성균관대학교출판부(SKKUP)","2022년 11월","28,000","28,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,"“데이터를 지배하는 자가 세상을 지배한다.”- 팀 오라일리(Tim O’reilly): 오라일리 미디어 창립자“데이터는 우리가 하는 모든 일에 힘을 실어준다.”- 제프 와이너(Jeff Weiner): 링크드인(LinkedIn) 최고 경영...","https://image.yes24.com/goods/115409459/L"
"AI는 중립적인가?","115450236","https://www.yes24.com/product/goods/115450236","인공지능","박재형 저","지성사","2022년 11월","23,000","21,850","5",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,168,NA,"Y",NA,NA,NA,NA,NA,NA,"지금 과학기술의 급속한 발달과 함께 모든 것이 진보하고 있지만 정치만큼은 오히려 퇴보하고 있다고 우려한다. 모든 분야의 발달과 달리 정치의 퇴보 또는 퇴행, 정치적 양극화와 극단화가 갈수록 심해지는 이유는 ...","https://image.yes24.com/goods/115450236/L"
"인공지능 활용능력 평가 AICE FUTURE 3급","115385969","https://www.yes24.com/product/goods/115385969","인공지능","DIGICO KT 저","한국경제매거진","2022년 11월","16,000","16,000",NA,"10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/115385969/L"
