"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"런업 MOS Excel 2003 EXPERT","3088101","https://www.yes24.com/product/goods/3088101","오피스 활용","송지아, 허은주, 육근수 공저","웰북","2008년 10월","12,000","10,800","10",NA,NA,NA,NA,"CD-ROM 1 포함",NA,NA,NA,"Y","절판",2,NA,NA,NA,NA,"따라하기 방식의 구성으로 컴퓨터 초보자도 쉽게 MOS 시험을 마스터 할 수 있도록 기획된 교재. 최근 시행되고 있는 MOS 시험의 최신 문제 유형을 100%반영하여 집필한 교재로, 실제 MOS 강의를 진행하시는 전문강사...","https://image.yes24.com/goods/3088101/L"
"파워포인트 2007 Q&A 사전","3088103","https://www.yes24.com/product/goods/3088103","오피스 활용","채종서 저","웰북","2008년 09월","19,800","17,820","10","9.7","회원리뷰(3건)",NA,NA,"CD 1 포함 : 본문에 사용한 예제 파일",NA,NA,NA,"Y","절판",2,NA,NA,NA,NA,"막힘없이 풀어주는 파워포인트 2007 Q&A 사전은 파워포인트 2007의 다양한 기능을 체계적으로 정리하여 파워포인트 2007의 달라진 사용 환경 때문에 발생하는 Q&A를 사전식으로 구성하여, 어려움을 겪는 사람들이 알...","https://image.yes24.com/goods/3088103/L"
"파워포인트 2007","3080863","https://www.yes24.com/product/goods/3080863","오피스 활용","유강수, 두드림기획 공저","교학사","2008년 09월","16,000","14,400","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"OkOkOk 알찬 예제로 배우는",NA,NA,NA,NA,2,NA,NA,NA,NA,"이 책은 파워포인트를 처음 접하는 초보자뿐만 아니라 이미 파워포인트를 업무에서 자주 접하는 사용자까지 모두 생각하여 친절하고도 심도 있는 설명으로 기능을 다루었다. 모두 20개의 주제로 나누어 수많은 파워...","https://image.yes24.com/goods/3080863/L"
"2009 시나공 워드프로세서 1급 실기","3083454","https://www.yes24.com/product/goods/3083454","오피스 활용","길벗R&D, 강윤석, 김용갑, 김우경, 김선애, 김종일, 김유홍 공저","길벗","2008년 09월","14,500","13,050","10","9.8","회원리뷰(4건)",NA,NA,"CD 1 포함","2009 시나공 워드프로세서-05",NA,NA,"Y","절판",NA,NA,"개정판이 출간되었습니다.",NA,NA,"시험에 나오는 것만 공부한다2009 워드프로세서 1급 실기(한글 2002 사용자용)시험에 꼭 나오는 기능만 17가지로 압축하여 따라하기 형식으로 구성하였으며, 연습문제를 배치하여 앞에서 배운 기능을 확실히 익힐 수...","https://image.yes24.com/goods/3083454/L"
"2009 시나공 워드프로세서 2급 실기","3081752","https://www.yes24.com/product/goods/3081752","오피스 활용","길벗R&D, 강윤석, 김용갑, 김우경, 김선애, 김종일, 김유홍 공저","길벗","2008년 09월","13,500","12,150","10","10.0","회원리뷰(1건)",NA,NA,"CD 1 포함","2009 시나공 워드프로세서-04",NA,NA,"Y","절판",NA,NA,"개정판이 출간되었습니다.",NA,NA,"시험에 나오는 것만 공부한다2009 워드프로세서 2급 실기(한글 2002 사용자용)시험에 꼭 나오는 기능만 14가지로 압축하여 따라하기 형식으로 구성하였으며, 연습문제를 배치하여 앞에서 배운 기능을 확실히 익힐 수...","https://image.yes24.com/goods/3081752/L"
"엑셀 & 파워포인트 2007 16주 끝내기","3070845","https://www.yes24.com/product/goods/3070845","오피스 활용","강준구, 이장규 공저","북미디어","2008년 09월","19,000","17,100","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"처음으로 엑셀과 파워포인트를 공부하는 독자들을 위한 책. 초보자부터 중 · 고급자까지 쉽게 다가설 수 있도록 실습 예제 중심으로 구성해 이해를 도왔고, 16주만에 완성할 수 있도록 하였다.엑셀과 파워포인트 프...","https://image.yes24.com/goods/3070845/L"
"프레젠테이션 디자인 북","3067570","https://www.yes24.com/product/goods/3067570","오피스 활용","테마갤러리, 윤석민, 박성하, 윤은영 공저","한빛미디어","2008년 09월","24,000","21,600","10","8.8","회원리뷰(5건)",NA,NA,"CD 1 포함",NA,NA,NA,"Y","절판",26,NA,NA,NA,NA,"디자인은 나 몰라라 했던 사람도 프레젠테이션 문서를 만들 때 만큼은 디자이너가 되어야 한다. 디자인 설계 능력이 떨어지고 디자인 감각이 딸려도 파워포인트 2007을 이용하면 전문 디자이너 수준의 PPT 문서를 손...","https://image.yes24.com/goods/3067570/L"
"파워포인트 2007 무작정 따라하기 단기완성","3074077","https://www.yes24.com/product/goods/3074077","오피스 활용","박미정 저","길벗","2008년 09월","15,000","13,500","10","9.7","회원리뷰(15건)",NA,NA,"CD 1 포함","무작정 따라하기 단기완성-02",NA,NA,"Y","절판",8,NA,NA,NA,NA,"하룻밤만 투자하면 10년이 편한 파워포인트 2007 단기완성 회사 실무의 90%를 녹여낸 고농축 필수 예제 10선을 수록하였고, 15분 만에 당장 써먹을 수 있는 프레젠테이션 슬라이드를 혼자서 완성할 수 있도록 도와준...","https://image.yes24.com/goods/3074077/L"
"엑셀 2007 무작정 따라하기 단기완성","3074279","https://www.yes24.com/product/goods/3074279","오피스 활용","장미희 저","길벗","2008년 09월","15,000","13,500","10","9.5","회원리뷰(12건)",NA,NA,"CD 1 포함","무작정 따라하기 단기완성-01",NA,NA,"Y","절판",7,NA,NA,NA,NA,"하룻밤에 끝내는 실무 90% 고농축 필수 예제 10개를 수록한 이 책은 초보자도 상황 속 테마 예제로 빠르게 배우는 신개념 입문서이다. 엑셀 전문가 그룹과 베타테스터 500명이 엄선한 사용빈도가 높은 핵심 기능 84...","https://image.yes24.com/goods/3074279/L"
"엑셀 2007","3080866","https://www.yes24.com/product/goods/3080866","오피스 활용","이진근, 심일식, 송민종 공저","기한재","2008년 09월","14,000","14,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,"개정판이 출간되었습니다.",NA,NA,"이 책은 저자가 약 20년 동안 대학에서 LOTUS123, 엑셀 등의 강의를 하면서 나름대로 학생들이 실무적으로 바로 엑셀을 활용할 수 있도록 모아진 자료를 정리하였다. 되도록 기능적인 부분은 앞쪽에서 간단하게 설명...","https://image.yes24.com/goods/3080866/L"
"엑셀 2003","3796166","https://www.yes24.com/product/goods/3796166","오피스 활용","편집부","REXmedia(렉스미디어)","2008년 09월","5,000","4,500","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"남녀노소 누구나 가장 빠르게 엑셀 2003을 익힐 수 있도록 구성한 교육교재이다. 실생활에 필요한 내용으로 쉽게 학습할 수 있으며, 따라하기 학습방식으로 엑셀의 다양한 기능을 이해할 수 있다.","https://image.yes24.com/goods/3796166/L"
"CLASS IN A WEEK Excel 2003 Expert","3068509","https://www.yes24.com/product/goods/3068509","오피스 활용","SWIT 교육교재 개발팀 저","이한출판사","2008년 09월","9,500","9,500",NA,NA,NA,NA,NA,"CD 1 포함",NA,NA,NA,NA,"절판",2,NA,NA,NA,NA,"이 책은 정보통신교육원 특강을 해온 강사들의 오랜 경험이 집약된 교재이다. 정보통신교육원에서 개설되는 MOS 특강에 사용되는 공식 교재로서 교육원에서 실시하는 MOS 특강 일정에 맞게 편성되었다. 또한 MOS   ...","https://image.yes24.com/goods/3068509/L"
"CLASS IN A WEEK PowerPoint 2003 Expert","3068456","https://www.yes24.com/product/goods/3068456","오피스 활용","SWIT 교육교재 개발팀 저","이한출판사","2008년 09월","9,500","9,500",NA,NA,NA,NA,NA,"CD 1 포함",NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"이 책은 정보통신교육원 특강을 해온 강사들의 오랜 경험이 집약된 교재이다. 정보통신교육원에서 개설되는 MOS 특강에 사용되는 공식 교재로서 교육원에서 실시하는 MOS 특강 일정에 맞게 편성되었다. 또한 MOS   ...","https://image.yes24.com/goods/3068456/L"
"통 액세스 2007 기본+활용 지대로 배우기","3057296","https://www.yes24.com/product/goods/3057296","오피스 활용","조성근 저","웰북","2008년 09월","24,000","21,600","10","5.0","회원리뷰(1건)",NA,NA,"CD-ROM 1 (본문에서 사용한 예제 파일)","웰북 - 통 시리즈",NA,NA,"Y","절판",2,NA,NA,NA,NA,"액세스는 데이터베이스를 쉽게 관리해 주는 프로그램으로 데이터를 관리해야 하는 사람들이 아주 편리하게 사용할 수 있다. 새롭게 바뀐 액세스 2007은 기존 2003에 비해 메뉴에 변화가 많아 새롭게 느껴지지만 기본...","https://image.yes24.com/goods/3057296/L"
"눈치 빠른 최코치가 쉽게 알려주는 파워포인트 2007","3057298","https://www.yes24.com/product/goods/3057298","오피스 활용","최인호, 웰기획 공저","웰북","2008년 09월","14,800","13,320","10",NA,NA,NA,NA,"부록 : CD-ROM 1 (본문 예제 파일 및 완성 파일)",NA,NA,NA,"Y","절판",3,NA,NA,NA,NA,"재치 넘치고 눈치 빠른 프레젠터를 만드는 잘나가는 프레젠테이션 코치의 파워포인트 입문서파워포인트 프로그램을 사용하기 위해서는 파워포인트에 익숙해져야 한다. 파워포인트 2007의 경우 기존 버전과 화면 구성...","https://image.yes24.com/goods/3057298/L"
"컴퓨터 활용마당 2003","3054401","https://www.yes24.com/product/goods/3054401","오피스 활용","렉스기획팀 저","REXmedia(렉스미디어)","2008년 09월","9,000","8,100","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"컴퓨터 한마당, 한글 활용마당, 컴퓨터 활용마당의 시리즈 도서로, 따라하기를 통한 기능 실습과 실전문제를 수록하였다. 연습문제를 통해 배운 내용을 복습할 수 있다.","https://image.yes24.com/goods/3054401/L"
"과학자되기 대작전 엑셀2003","3054393","https://www.yes24.com/product/goods/3054393","오피스 활용","렉스기획팀 저","REXmedia(렉스미디어)","2008년 09월","8,000","7,200","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"초등학교 컴퓨터 교육을 위해 만들어진 테마플러스 시리즈 엑셀2003편. 본문을 24강으로 나누어 특기 적성 교육에 활용할 수 있도록 개발되었다. 교육내용을 한 눈에 확인할 수 있도록 교재의 시작 부분을 구성하였...","https://image.yes24.com/goods/3054393/L"
"사무자동화 실무","3445082","https://www.yes24.com/product/goods/3445082","오피스 활용","김종근 저","연학사","2008년 08월","12,000","11,400","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"EXCEL 2007과 POWERPOINT 2007의 기초부터 응용까지 다루는 사무자동화 실무서이다. 풍부한 예제와 친절한 설명을 덧붙여 초보자도 쉽게 배워나갈 수 있도록 구성했다.","https://image.yes24.com/goods/3445082/L"
"엑셀 & 파워포인트 2003 기초와 실습","3054289","https://www.yes24.com/product/goods/3054289","오피스 활용","오피스연구원, 정희용 공저","아이워크북","2008년 08월","25,000","23,750","5",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"CD 1장 포함","IT Workbook 시리즈-19",NA,NA,NA,NA,6,NA,NA,NA,NA,"엑셀 2003과 파워포인트 2003에 대한 기본 지식 습득과 실무 능력 향상을 위한 지침서. 본문은 크게 엑셀 2003편과 파워포인트 2003편으로 구성되어 있으며, 엑셀 2003과 파워포인트 2003을 이용한 기본적인 슬라이...","https://image.yes24.com/goods/3054289/L"
"파워포인트 2003 기초와 실습","3054288","https://www.yes24.com/product/goods/3054288","오피스 활용","오피스연구원 저","아이워크북","2008년 08월","13,000","12,350","5",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"CD 1장 포함","IT Workbook 시리즈-18",NA,NA,NA,NA,1,NA,NA,NA,NA,"파워포인트 2003에 대한 기본 지식 습득과 실무 능력 향상을 위한 지침서. 본문은 모두 10장으로 구성되어 있으며, 파워포인트 2003을 이용한 기본적인 슬라이드 작성은 물론이고, 멀티미디어 개체를 이용하여 슬라...","https://image.yes24.com/goods/3054288/L"
"엑셀 & 파워포인트 2003","3257815","https://www.yes24.com/product/goods/3257815","오피스 활용","양동일 등저","명진(진영사)","2008년 08월","15,000","15,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"엑과 파워포인트 2003에 대해서 다루고 있는 책이다.","https://image.yes24.com/goods/3257815/L"
"MOS 따라잡기 Excel 2003 Expert","3064009","https://www.yes24.com/product/goods/3064009","오피스 활용","국 · 공립대학 정보기관협의회 저","이한출판사","2008년 08월","12,500","12,500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",2,NA,NA,NA,NA,"MOS 공인시험센터의 공인 강의 교재로 활용하도록 개발된 Excel 2003 Expert 교재. 강의를 중심으로 수검자들이 고득점을 올릴 수 있도록 새로운 출제경향과 다양한 문제 유형을 기반으로 중요부분과 내용, 그리고 ...","https://image.yes24.com/goods/3064009/L"
"엑셀 & 파워포인트 2007 무작정 따라하기","3044464","https://www.yes24.com/product/goods/3044464","오피스 활용","박미정, 박은진 저","길벗","2008년 08월","18,000","16,200","10","9.1","회원리뷰(30건)","2일 이내 (5/13, 화) 출고예정",NA,"CD 1",NA,24,NA,"Y",NA,21,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/3044464/L"
"파워포인트 2007 직장인 활용편","3041967","https://www.yes24.com/product/goods/3041967","오피스 활용","최인호, 웰기획 공저","웰북","2008년 08월","15,500","13,950","10","10.0","회원리뷰(1건)",NA,NA,"CD 1 포함","웰북-업무의 달인 시리즈",NA,NA,NA,"절판",5,NA,NA,NA,NA,"현대 직장인의 필수 프로그램 파워포인트. 이 책은 차별성 있고 참신한 내용을 바탕으로 한 프레젠테이션 만들기를 목표로 하고 있다. 중요한 내용을 강조하는 슬라이드 디자인 방법에서부터 내용과 상황에 적절한 ...","https://image.yes24.com/goods/3041967/L"
"엑셀 2007","3031955","https://www.yes24.com/product/goods/3031955","오피스 활용","안영희 저","교학사","2008년 08월","16,000","14,400","10",NA,NA,NA,NA,NA,"OkOkOk 알찬 예제로 배우는",NA,NA,NA,"절판",4,NA,NA,NA,NA,"엑셀은 많은 분야의 업무를 지원하기 위해 매우 다양한 기능을 제공한다. 이 책에서는 모두 20개의 주제를 가지고 수많은 엑셀 기능 중에서 가장 중요하다고 알려진 핵심 기능을 설명한다. 각 주제마다 독자가 직접 ...","https://image.yes24.com/goods/3031955/L"
"컴퓨터 활용","3445089","https://www.yes24.com/product/goods/3445089","오피스 활용","김성선, 전병찬 공저","연학사","2008년 07월","18,000","17,100","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"프레젠테이션 소프트웨어 패키지인 파워포인트 2007과 자료처리와 문서작성 및 계산을 할 수 있는 스프레드시트 소프트웨어 패키지인 엑셀 2007의 사용법을 실습을 통하여 쉽게 활용할 수 있도록 구성한 책이다.","https://image.yes24.com/goods/3445089/L"
"POWERPOINT 2003","3401045","https://www.yes24.com/product/goods/3401045","오피스 활용","손병희 저","홍릉과학출판사","2008년 07월","15,000","15,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"개정판",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"MOS 자격증을 대비한 수험서로 Microsoft Office의 핵심적인 내용을 담아 간결하게 구성하였다. 각 장의 끝에 연습문제를 수록하여 앞에서 배운 기능을 자연스럽게 복습하여 내 것으로 확실하게 만들 수 있도록 하였...","https://image.yes24.com/goods/3401045/L"
"엑셀 2007 기본활용 + 실무팁 HowTo","3030863","https://www.yes24.com/product/goods/3030863","오피스 활용","황현숙, 박혜정 공저","PCBook(피시북)","2008년 07월","18,800","16,920","10",NA,NA,NA,NA,"전2권 / CD 1 포함",NA,NA,NA,"Y","품절",NA,NA,NA,NA,NA,"“엑셀 2007 기초활용” 편과 “엑셀 2007 실무팁” 편 전 2권 1 세트로 구성된 상품으로, 엑셀을 가장 쉽고 효율적으로 마스터할 수 있는 방법을 제시하고 있다. 엑셀을 처음 배우는 경우는 당연히 가장 기본적인 ...","https://image.yes24.com/goods/3030863/L"
